Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\MAINFRIC.csv;
Starttime of export;134225416292140000;onsdag 6. mai 2026;13:47:09.214
Endtime of export;134225416573394775;onsdag 6. mai 2026;13:47:37.339


Name;fMain_Spool;Name;fU;Name;fMain_Position_mm;Name;fMain_Pa_bar;Name;fMain_Pa_Cyl_bar;Name;fMain_Pb_bar;Name;fPs_bar
7210;0.48246711630603978;7210;0.50604293061156413;7210;389.61496;7210;65.3950653;7210;63.19773;7210;9.7293005;7210;147.477646
7220;0.48350474562822365;7220;0.50709259227330783;7220;389.730377;7220;65.4805145;7220;63.19773;7220;9.778131;7220;147.441025
7230;0.48240607928708779;7230;0.50748089848344125;7230;389.884277;7230;65.52934;7230;63.112278;7230;9.900205;7230;147.318954
7240;0.48216193121127982;7240;0.50583438542246739;7240;390.1151;7240;65.41948;7240;63.136692;7240;9.851375;7240;147.441025
7250;0.48289437543870373;7250;0.50664026264166351;7250;390.23053;7250;65.26078;7250;62.9535828;7250;9.814753;7250;147.331161
7260;0.48362681966612764;7260;0.50518339543895885;7260;390.461334;7260;65.33402;7260;62.96579;7260;9.87579;7260;147.50206
7270;0.48509170812097546;7270;0.50574235717145766;7270;390.615234;7270;65.43169;7270;63.00241;7270;9.863583;7270;147.306747
7280;0.48423718985564757;7280;0.50607636492221308;7280;390.769135;7280;65.46831;7280;63.026825;7280;9.900205;7280;147.209076
7290;0.48350474562822365;7290;0.50680931357897829;7290;390.884521;7290;65.4805145;7290;63.0878639;7290;9.973449;7290;147.318954
7300;0.48344370860927166;7300;0.50493202158913242;7300;391.115356;7300;65.2974;7300;63.026825;7300;9.961242;7300;147.526474
7310;0.48429822687459956;7310;0.50531445343524994;7310;391.269257;7310;65.35844;7310;62.86813;7310;9.887997;7310;147.416611
7320;0.48490859706411948;7320;0.50580199926349256;7320;391.423126;7320;65.35844;7320;62.8437157;7320;9.912412;7320;147.172455
7330;0.48533585619678343;7330;0.50573061672285646;7330;391.577026;7330;65.3218155;7330;62.96579;7330;9.887997;7330;147.282333
7340;0.48374889370403162;7340;0.50581542620030118;7340;391.730927;7340;65.33402;7340;62.9779968;7340;9.887997;7340;147.331161
7350;0.48319956053346369;7350;0.50575994029460758;7350;391.8848;7350;65.34623;7350;62.9413757;7350;9.997864;7350;147.477646
7360;0.48435926389355155;7360;0.50530345406530564;7360;392.077148;7360;65.3218155;7360;62.8437157;7360;9.973449;7360;147.355576
7370;0.48472548600726351;7370;0.50695190647171362;7370;392.1541;7370;65.26078;7370;62.8437157;7370;10.0222788;7370;147.257919
7380;0.48570207831049539;7380;0.50647652387579323;7380;392.346466;7380;65.24857;7380;62.8193;7380;10.0711079;7380;147.160248
7390;0.48466444898831151;7390;0.50491938256942392;7390;392.5773;7390;65.26078;7390;62.8559227;7390;9.961242;7390;147.331161
7400;0.48387096774193561;7400;0.50647728938768943;7400;392.654236;7400;65.2851944;7400;62.8803368;7400;9.92462;7400;147.37999
7410;0.48423718985564757;7410;0.50705904694739656;7410;392.769653;7410;65.1997452;7410;62.7460556;7410;10.0466928;7410;147.489853
7420;0.48533585619678343;7420;0.50647395294247255;7420;392.962;7420;65.18754;7420;62.67281;7420;10.0955229;7420;147.465439
7430;0.48539689321573543;7430;0.50703815924093276;7430;393.1159;7430;65.23637;7430;62.77047;7430;10.0955229;7430;147.209076
7440;0.48527481917783144;7440;0.50697175328217314;7440;393.269775;7440;65.15092;7440;62.8193;7440;10.0589008;7440;147.257919
7450;0.48423718985564757;7450;0.5073567103261023;7450;393.3852;7450;64.99222;7450;62.8193;7450;9.985657;7450;147.428818
7460;0.48387096774193561;7460;0.50650610998814516;7460;393.577545;7460;64.89456;7460;62.7094345;7460;10.0466928;7460;147.50206
7470;0.48545793023468742;7470;0.507010613760684;7470;393.731445;7470;64.9556;7470;62.6117744;7470;9.997864;7470;147.29454
7480;0.4856410412915434;7480;0.50716633801283018;7480;393.885345;7480;65.07767;7480;62.7460556;7480;9.961242;7480;147.3922
7490;0.48594622638630336;7490;0.50815657392343927;7490;394.000763;7490;65.06546;7490;62.8437157;7490;9.961242;7490;147.282333
7500;0.48533585619678343;7500;0.5065507741666031;7500;394.231567;7500;65.07767;7500;62.9291649;7500;9.949034;7500;147.477646
7510;0.48527481917783144;7510;0.5047880912288506;7510;394.4624;7510;64.98001;7510;62.9169579;7510;10.0589008;7510;147.672958
7520;0.48600726340525535;7520;0.5072000890022712;7520;394.5009;7520;64.967804;7520;62.7094345;7520;9.997864;7520;147.587509
7530;0.48680074465163126;7530;0.50628743477401317;7530;394.73172;7530;65.1265;7530;62.6850166;7530;10.0222788;7530;147.441025
7540;0.48619037446211133;7540;0.50622489185072017;7540;394.8856;7540;65.004425;7540;62.7094345;7540;10.0711079;7540;147.441025
7550;0.48576311532944738;7550;0.50591778628798356;7550;395.0395;7550;64.89456;7550;62.7094345;7550;9.997864;7550;147.62413
7560;0.48576311532944738;7560;0.50783649050034385;7560;395.116425;7560;64.9556;7560;62.7582626;7560;9.997864;7560;147.441025
7570;0.48576311532944738;7570;0.50792635094314253;7570;395.270325;7570;65.01663;7570;62.77047;7570;10.0833158;7570;147.514267
7580;0.48698385570848723;7580;0.50667484424692688;7580;395.50116;7580;65.004425;7580;62.8803368;7580;10.0711079;7580;147.428818
7590;0.48680074465163126;7590;0.508310729560659;7590;395.5781;7590;65.0898743;7590;62.9291649;7590;10.0100708;7590;147.465439
7600;0.48710592974639122;7600;0.50771709635138584;7600;395.770447;7600;65.1265;7600;62.8803368;7600;10.0466928;7600;147.477646
7610;0.48661763359477528;7610;0.50701669968786378;7610;395.9628;7610;65.10208;7610;62.8803368;7610;10.0466928;7610;147.50206
7620;0.48673970763267926;7620;0.50711550163521524;7620;396.1167;7620;65.1265;7620;62.83151;7620;10.0589008;7620;147.526474
7630;0.48735007782219919;7630;0.50940539429552;7630;396.155182;7630;65.0410461;7630;62.7460556;7630;10.0833158;7630;147.441025
7640;0.48771629993591115;7640;0.5073777487423019;7640;396.424469;7640;65.0410461;7640;62.77047;7640;10.0711079;7640;147.3922
7650;0.4872890408032472;7650;0.50614953046605016;7650;396.6553;7650;65.06546;7650;62.8193;7650;9.997864;7650;147.318954
7660;0.48686178167058325;7660;0.50709504364986069;7660;396.770721;7660;65.1265;7660;62.8437157;7660;10.1443529;7660;147.29454
7670;0.48698385570848723;7670;0.50640085677240854;7670;396.963074;7670;65.13871;7670;62.8437157;7670;10.3030491;7670;147.343369
7680;0.48686178167058325;7680;0.50455313506159116;7680;397.1939;7680;65.05325;7680;62.7948837;7680;10.242012;7680;147.587509
7690;0.48796044801171912;7690;0.50711175918519835;7690;397.232361;7690;65.01663;7690;62.7094345;7690;10.1199379;7690;147.355576
7700;0.48716696676534321;7700;0.50790875089695553;7700;397.347778;7700;64.99222;7700;62.6850166;7700;10.168767;7700;147.343369
7710;0.48667867061372727;7710;0.50570971225917138;7710;397.6171;7710;64.90677;7710;62.73385;7710;10.266427;7710;147.318954
7720;0.48619037446211133;7720;0.50625770648811708;7720;397.7325;7720;64.845726;7720;62.67281;7720;10.2786341;7720;147.441025
7730;0.48637348551896731;7730;0.505534247248621;7730;397.924866;7730;64.87014;7730;62.6850166;7730;10.2542191;7730;147.514267
7740;0.48710592974639122;7740;0.50649761291054163;7740;398.040283;7740;64.8091049;7740;62.67281;7740;10.20539;7740;147.343369
7750;0.48692281868953524;7750;0.50627398508344879;7750;398.194183;7750;64.7236557;7750;62.6117744;7750;10.20539;7750;147.465439
7760;0.48637348551896731;7760;0.50716292872203361;7760;398.30957;7760;64.8091049;7760;62.5751534;7760;10.180975;7760;147.489853
7770;0.48612933744315934;7770;0.50576964005920788;7770;398.5404;7770;64.8823547;7770;62.5141144;7770;10.168767;7770;147.5631
7780;0.48698385570848723;7780;0.5037129355109432;7780;398.809723;7780;64.8091049;7780;62.4897;7780;10.15656;7780;147.441025
7790;0.4872280037842952;7790;0.50506463585506567;7790;398.886658;7790;64.7236557;7790;62.4042473;7790;10.15656;7790;147.477646
7800;0.48783837397381513;7800;0.50455238919764012;7800;399.079;7800;64.71145;7800;62.3676262;7800;10.0955229;7800;147.355576
7810;0.48625141148106332;7810;0.50518594527703042;7810;399.194427;7810;64.7236557;7810;62.6117744;7810;10.0955229;7810;147.477646
7820;0.48533585619678343;7820;0.5051560632647949;7820;399.348328;7820;64.6870346;7820;62.6606026;7820;10.180975;7820;147.50206
7830;0.48576311532944738;7830;0.50517603362657049;7830;399.5022;7830;64.63821;7830;62.4897;7830;10.1199379;7830;147.477646
7840;0.48588518936735137;7840;0.50425447417969937;7840;399.69458;7840;64.67483;7840;62.5019073;7840;10.0589008;7840;147.685165
7850;0.48612933744315934;7850;0.50588764815382947;7850;399.7715;7850;64.58937;7850;62.4774933;7850;9.973449;7850;147.514267
7860;0.48545793023468742;7860;0.505117407213;7860;399.963867;7860;64.58937;7860;62.39204;7860;10.0466928;7860;147.5753
7870;0.48417615283669557;7870;0.50505844535837752;7870;400.117767;7870;64.626;7870;62.4164543;7870;10.1443529;7870;147.685165
7880;0.48380993072298362;7880;0.50433529241035269;7880;400.31012;7880;64.6137848;7880;62.5141144;7880;10.10773;7880;147.697372
7890;0.48515274513992745;7890;0.50621845096009266;7890;400.387054;7890;64.6870346;7890;62.3676262;7890;10.0466928;7890;147.50206
7900;0.4847865230262155;7900;0.50677836626995409;7900;400.502472;7900;64.626;7900;62.4042473;7900;10.0466928;7900;147.587509
7910;0.48509170812097546;7910;0.50597813733680663;7910;400.694824;7910;64.60158;7910;62.52632;7910;10.0100708;7910;147.636337
7920;0.48435926389355155;7920;0.507472051119211;7920;400.7718;7920;64.626;7920;62.4164543;7920;9.997864;7920;147.660751
7930;0.48435926389355155;7930;0.50588394751959531;7930;401.0026;7930;64.57716;7930;62.3310051;7930;9.985657;7930;147.721786
7940;0.4856410412915434;7940;0.50594510121126823;7940;401.1565;7940;64.63821;7940;62.3187981;7940;9.92462;7940;147.758423
7950;0.48570207831049539;7950;0.506038072625459;7950;401.3104;7950;64.7236557;7950;62.5019073;7950;9.973449;7950;147.795044
7960;0.48509170812097546;7960;0.50555314261259832;7960;401.502747;7960;64.7236557;7960;62.52632;7960;10.0711079;7960;147.636337
7970;0.48448133793145554;7970;0.50551947515497764;7970;401.656616;7970;64.71145;7970;62.39204;7970;10.10773;7970;147.660751
7980;0.48472548600726351;7980;0.50457934991040532;7980;401.849;7980;64.63821;7980;62.4774933;7980;10.0589008;7980;147.7462
7990;0.48472548600726351;7990;0.502906240147225;7990;402.0798;7990;64.58937;7990;62.53853;7990;10.0589008;7990;147.856079
8000;0.48545793023468742;8000;0.503905377387865;8000;402.195221;8000;64.626;8000;62.4042473;8000;10.0466928;8000;147.709579
8010;0.48429822687459956;8010;0.50300904993041984;8010;402.3876;8010;64.58937;8010;62.4774933;8010;9.961242;8010;147.795044
8020;0.48380993072298362;8020;0.50377843780648279;8020;402.503021;8020;64.57716;8020;62.53853;8020;9.985657;8020;147.758423
8030;0.48344370860927166;8030;0.50466545108710958;8030;402.6184;8030;64.63821;8030;62.52632;8030;10.0833158;8030;147.709579
8040;0.48338267159031967;8040;0.50304658327035212;8040;402.849243;8040;64.6870346;8040;62.4774933;8040;10.1199379;8040;147.868286
8050;0.48399304177983959;8050;0.50154532646054339;8050;403.080078;8050;64.54054;8050;62.3676262;8050;10.180975;8050;147.7462
8060;0.48362681966612764;8060;0.50146866261348544;8060;403.233978;8060;64.5283356;8060;62.4408722;8060;10.0955229;8060;147.782837
8070;0.48319956053346369;8070;0.5022229131601;8070;403.3494;8070;64.57716;8070;62.3432121;8070;9.997864;8070;147.807251
8080;0.48277230140079974;8080;0.50258035745686969;8080;403.4648;8080;64.45509;8080;62.3676262;8080;9.973449;8080;147.941528
8090;0.48319956053346369;8090;0.50179814518368637;8090;403.657166;8090;64.38185;8090;62.4774933;8090;9.912412;8090;147.8927
8100;0.48332163457136768;8100;0.50106396333457282;8100;403.849518;8100;64.4062653;8100;62.4408722;8100;10.0833158;8100;147.9049
8110;0.4839320047608876;8110;0.50121116826706469;8110;404.003418;8110;64.51613;8110;62.4408722;8110;10.180975;8110;147.8927
8120;0.48265022736289576;8120;0.50169372243350252;8120;404.1188;8120;64.41847;8120;62.3187981;8120;10.0955229;8120;147.953735
8130;0.48191778313547184;8130;0.5016128192432564;8130;404.2727;8130;64.39406;8130;62.1845131;8130;10.1199379;8130;147.965942
8140;0.48179570909756786;8140;0.50147780206932868;8140;404.4266;8140;64.35743;8140;62.20893;8140;10.1443529;8140;148.002563
8150;0.48161259804071188;8150;0.50040579456688739;8150;404.618958;8150;64.23536;8150;62.25776;8150;10.0589008;8150;148.10022
8160;0.48191778313547184;8160;0.50124935183456243;8160;404.734375;8160;64.22315;8160;62.20893;8160;10.0711079;8160;147.978149
8170;0.48185674611651985;8170;0.4999646950770818;8170;404.9652;8170;64.3330154;8170;62.20893;8170;10.10773;8170;147.929321
8180;0.48222296823023181;8180;0.50085303291464578;8180;405.080627;8180;64.45509;8180;62.20893;8180;10.0711079;8180;147.9049
8190;0.48210089419232782;8190;0.50095856330914934;8190;405.196;8190;64.34522;8190;62.233345;8190;9.997864;8190;148.210083
8200;0.48283333841975173;8200;0.50097295952106458;8200;405.3499;8200;64.23536;8200;62.2699661;8200;10.0466928;8200;148.051392
8210;0.48210089419232782;8210;0.50106831229381565;8210;405.5038;8210;64.32081;8210;62.147892;8210;10.0955229;8210;148.026978
8220;0.48185674611651985;8220;0.50153690199187539;8220;405.619232;8220;64.3086;8220;62.0868568;8220;10.0222788;8220;148.161255
8230;0.48222296823023181;8230;0.50072565449892026;8230;405.811584;8230;64.28419;8230;62.0868568;8230;10.0222788;8230;148.149048
8240;0.48240607928708779;8240;0.50007916806341579;8240;406.003937;8240;64.39406;8240;62.0868568;8240;10.0711079;8240;148.149048
8250;0.48240607928708779;8250;0.50082374064699464;8250;406.119354;8250;64.2963943;8250;62.135685;8250;9.961242;8250;147.990356
8260;0.48210089419232782;8260;0.50205994271647658;8260;406.1963;8260;64.24757;8260;62.0868568;8260;9.949034;8260;148.051392
8270;0.48210089419232782;8270;0.50347769428256883;8270;406.273224;8270;64.25977;8270;61.9891968;8270;9.973449;8270;148.039185
8280;0.48173467207861587;8280;0.50183361397814519;8280;406.504059;8280;64.22315;8280;62.0380249;8280;9.985657;8280;148.0758
8290;0.48246711630603978;8290;0.50047127303638828;8290;406.7349;8290;64.25977;8290;62.07465;8290;10.0955229;8290;147.978149
8300;0.48216193121127982;8300;0.5003992140015654;8300;406.8888;8300;64.28419;8300;62.147892;8300;10.0589008;8300;147.990356
8310;0.48197882015442384;8310;0.50028983889221257;8310;407.042664;8310;64.24757;8310;62.25776;8310;9.997864;8310;147.965942
8320;0.48112430188909594;8320;0.50015997718814442;8320;407.196564;8320;64.28419;8320;62.221138;8320;9.961242;8320;148.026978
8330;0.480758079775384;8330;0.49912820085135334;8330;407.388916;8330;64.2963943;8330;62.1601;8330;9.912412;8330;148.185669
8340;0.48136844996490391;8340;0.49968870012810468;8340;407.504333;8340;64.14991;8340;62.1845131;8340;9.863583;8340;148.088013
8350;0.4814294869838559;8350;0.49806929746881334;8350;407.735168;8350;64.24757;8350;62.1723061;8350;9.949034;8350;148.22229
8360;0.48094119083223996;8360;0.49729360410328532;8360;407.927521;8360;64.3086;8360;62.1234779;8360;9.961242;8360;148.2345
8370;0.48020874660481566;8370;0.49775971000344255;8370;408.042938;8370;64.1377;8370;62.0868568;8370;9.887997;8370;148.173462
8380;0.48033082064271965;8380;0.49923547931060691;8380;408.119873;8380;64.11328;8380;62.147892;8380;9.887997;8380;148.051392
8390;0.4799035615100557;8390;0.49738521676091679;8390;408.3507;8390;64.07666;8390;62.1234779;8390;9.973449;8390;148.210083
8400;0.48045289468062363;8400;0.49812177974823063;8400;408.466125;8400;64.02783;8400;62.0380249;8400;10.0100708;8400;148.0636
8410;0.47984252449110371;8410;0.49807370637458093;8410;408.620026;8410;64.015625;8410;62.06244;8410;10.0222788;8410;147.990356
8420;0.47965941343424773;8420;0.49639407187047219;8420;408.850861;8420;64.11328;8420;61.9891968;8420;9.912412;8420;148.149048
8430;0.47941526535843976;8430;0.49775013228036569;8430;408.9278;8430;64.23536;8430;61.8915367;8430;9.82696;8430;148.2467
8440;0.47923215430158378;8440;0.49749158777619518;8440;409.081665;8440;64.1377;8440;61.9525757;8440;9.790338;8440;148.2345
8450;0.47898800622577581;8450;0.496514844755904;8450;409.274048;8450;64.015625;8450;62.01361;8450;9.790338;8450;148.185669
8460;0.47831659901730389;8460;0.49753052287175115;8460;409.350983;8460;63.9423828;8460;61.9647827;8460;9.87579;8460;148.332169
8470;0.4781945249793999;8470;0.4973919961348589;8470;409.504852;8470;63.8691368;8470;61.7938766;8470;9.912412;8470;148.2467
8480;0.47715689565721603;8480;0.49781700666182493;8480;409.62027;8480;63.8813438;8480;61.69622;8480;9.92462;8480;148.36879
8490;0.47691274758140806;8490;0.49784967397366864;8490;409.77417;8490;63.930172;8490;61.68401;8490;9.887997;8490;148.271133
8500;0.47624134037293614;8500;0.49813625736226919;8500;409.8896;8500;63.8813438;8500;61.8305;8500;9.92462;8500;148.429825
8510;0.47618030335398415;8510;0.49715269902091441;8510;410.08194;8510;63.8447227;8510;61.78167;8510;9.92462;8510;148.454239
8520;0.4757530442213202;8520;0.4968637453211;8520;410.23584;8520;63.72265;8520;61.59856;8520;9.82696;8520;148.417618
8530;0.47581408124027219;8530;0.49506061965076636;8530;410.466675;8530;63.6738167;8530;61.5619354;8530;9.802546;8530;148.49086
8540;0.47593615527817618;8540;0.49565598509261122;8540;410.582062;8540;63.6860237;8540;61.63518;8540;9.814753;8540;148.466446
8550;0.47587511825922418;8550;0.4952908077400503;8550;410.735962;8550;63.6371956;8550;61.7084274;8550;9.814753;8550;148.5519
8560;0.47587511825922418;8560;0.49431926259433057;8560;410.9283;8560;63.5639534;8560;61.63518;8560;9.790338;8560;148.515274
8570;0.47526474806970426;8570;0.49270859410900758;8570;411.159149;8570;63.62499;8570;61.5741463;8570;9.802546;8570;148.539688
8580;0.47550889614551223;8580;0.49265157329532039;8580;411.313049;8580;63.5639534;8580;61.5741463;8580;9.778131;8580;148.36879
8590;0.47483748893704031;8590;0.49443063253388625;8590;411.3515;8590;63.5029144;8590;61.68401;8590;9.790338;8590;148.466446
8600;0.47477645191808832;8600;0.49511131671226605;8600;411.466919;8600;63.51512;8600;61.64739;8600;9.7659235;8600;148.356583
8610;0.47416608172856839;8610;0.49410176837415376;8610;411.659271;8610;63.4907074;8610;61.5131073;8610;9.692678;8610;148.381
8620;0.47428815576647237;8620;0.49175356324245267;8620;411.9286;8620;63.6005745;8620;61.54973;8620;9.692678;8620;148.442032
8630;0.47422711874752038;8630;0.49311943386512191;8630;412.005524;8630;63.5883675;8630;61.68401;8630;9.631641;8630;148.332169
8640;0.47416608172856839;8640;0.49419357541038894;8640;412.082458;8640;63.5517426;8640;61.73284;8640;9.704886;8640;148.417618
8650;0.47398297067171241;8650;0.49388131725715967;8650;412.236359;8650;63.5029144;8650;61.69622;8650;9.7293005;8650;148.429825
8660;0.47367778557695245;8660;0.49305594300845268;8660;412.4287;8660;63.5883675;8660;61.5619354;8660;9.692678;8660;148.405411
8670;0.4740440076906644;8670;0.49322793272601256;8670;412.5826;8670;63.72265;8670;61.53752;8670;9.582812;8670;148.22229
8680;0.47386089663380843;8680;0.49345681319665585;8680;412.698029;8680;63.5639534;8680;61.63518;8680;9.521775;8680;148.258926
8690;0.47428815576647237;8690;0.492505991081996;8690;412.890381;8690;63.5639534;8690;61.6107674;8690;9.582812;8690;148.2345
